row.names	refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
6805	3930	149068	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	DedA protein			
6806	3931	1287830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sulfur oxidation molybdopterin C protein			
6807	3932	599368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Novel glucosamine kinase, PF00869 family			
6808	3933	466617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c oxidase (B(O/a)3-type) chain I (EC 1.9.3.1)			
6809	3934	119690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methionine aminopeptidase (EC 3.4.11.18)			
6810	3935	1794167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deoxyribose operon repressor, DeoR family			
6811	3936	489289_Carnobacterium_LARH01000001.1_Carnobacterium_sp._N15.MGS-207_contig_2,_whole_genome_shotgun_sequence|orf00138	3	0	2	37	0	0	45	0	0	0	54	0	0	0	0	0	25	0	0	2	LysR family transcriptional regulator YfeR			
6812	3937	1431263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LSU ribosomal protein L20p			
6813	3938	175465_Bacteroides_FP929033.1|CBK66565.1	6	5	0	26	0	7	31	2	4	7	2	4	0	0	0	0	0	2	0	0	Predicted glucose transporter in maltodextrin utilization gene cluster			
6814	3939	2002023_Streptococcus_FR902633.1|CDF03545.1	3	13	63	4	0	6	4	6	5	8	10	69	0	5	120	0	0	128	1	3	Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)			
6815	3940	690676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glucitol/sorbitol-specific transport protein GutA			
6816	3941	943667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conjugative transfer protein TrbN			
6817	3942	376638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Duplicated ATPase component of energizing module of predicted pyridoxine-related ECF transporter			
6818	3943	2169390	0	7	0	29	0	0	1	1	0	1	1	0	0	1	21	0	0	0	0	0	ATP-dependent DNA helicase UvrD/PcrA, clostridial paralog			
6819	3944	673557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Betaine reductase component B alpha subunit (EC 1.21.4.4)			
6820	3945	894567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator of fimbriae expression FimY			
6821	3946	634911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-allose-6-phosphate isomerase (EC 5.3.1.-)			
6822	3947	1629164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative silver efflux pump			
6823	3948	1177375_Lachnospiraceae_GL945336.1|EGN48642.1	1	3	1	0	16	18	1	2	2	1	103	1	12	745	0	1	8	837	0	1439	Penicillin-binding protein DacC			
6824	3949	1818787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferric vibriobactin, enterobactin transport system, permease protein ViuD (TC 3.A.1.14.6)			
6825	3950	703504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)			
6826	3951	765010_Coprococcus_FR886818.1|CDB81233.1	397	865	72	0	1	0	0	154	0	0	0	0	710	0	0	822	0	0	3	0	IMP cyclohydrolase (EC 3.5.4.10) [alternate form]			
6827	3952	1660747_Roseburia_FR879818.1|CDA55927.1	56	260	3	5	3	13	283	78	54	0	17	14	0	0	54	5	58	1	33	0	Vitamin B12 ABC transporter, ATPase component BtuD			
6828	3953	472494	0	1	0	0	0	0	1	0	3	0	0	0	0	12	0	0	1	57	28	0	Fe-S-cluster-containing hydrogenase components 2			
6829	3954	1112657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional repressor protein TrpR			
6830	3955	1473117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pseudolysin, extracellular zinc protease (EC 3.4.24.26)			
6831	3956	825268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrogenase (iron-iron) alpha chain (EC 1.18.6.1)			
6832	3957	184680_Bacteroides_GL945020.1|EGM95726.1	6	2	0	60	1	0	36	12	3	0	1	16	10	80	121	5	0	11	1	1	Extracellular deoxyribonuclease Xds			
6833	3958	1575786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator PA5437			
6834	3959	20132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicotinate-nucleotide adenylyltransferase, NadM family (EC 2.7.7.18)			
6835	3960	480099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)			
6836	3961	216609_Bacteroides_BAKJ01000085.1_Bacteroides_rodentium_JCM_16496_DNA,_contig:_JCM16496.contig00085,_whole_genome_shotgun_sequence|orf00002	5	29	1	58	11	9	8	6	16	9	3	9	3	0	1	6	1	2	0	0	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)			
6837	3962	671316	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Membrane bound hydrogenase, MbhB subunit			
6838	3963	448181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p-cumate dioxygenase ferredoxin reductase subunit (CmtAa)			
6839	3964	1312193_Odoribacter_LARE01000012.1_Odoribacter_sp._N15.MGS-14_contig_12,_whole_genome_shotgun_sequence|orf00033	7	10	0	9	1	1	0	3	0	9	0	1	0	0	0	1	0	3	0	0	Signal transduction histidine kinase SypF			
6840	3965	672560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-glycerate transporter (predicted)			
6841	3966	477111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Blr3520 protein homolog, hypothetical protein			
6842	3967	427414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PqsE, quinolone signal response protein			
6843	3968	632883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MdtR transcriptional regulator, MarR family			
6844	3969	813089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical protein, slr1506/slr1944 homolog			
6845	3970	259641_Bacteroides_JH724309.1|EIY58957.1	12	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Methylmalonyl-CoA decarboxylase, alpha chain (EC 4.1.1.41)			
6846	3971	2036290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deoxyribonucleoside regulator DeoR (transcriptional repressor)			
6847	3972	1542266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tyrosine-protein kinase Wzc (EC 2.7.10.2)			
6848	3973	1988073_Streptococcus_AGBV01000001.1|EGX31252.1	13	6	20	176	3	35	27	11	0	15	1	81	4	8	91	11	0	33	3	21	Nudix-related transcriptional regulator NrtR			
6849	3974	1950278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane TonB-dependent transducer VreA of trans-envelope signaling system			
6850	3975	1338568	0	1	0	4	0	0	0	1	0	0	0	0	1	0	2	4	0	0	0	0	Cobyric acid synthase			
6851	3976	450881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Benzoate 1,2-dioxygenase (EC 1.14.12.10)			
6852	3977	1576110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional activator GpuR			
6853	3978	1134601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Proton/glutamate symport protein			
6854	3979	342652	0	0	13	1	0	0	0	7	0	63	0	0	0	2	0	0	0	0	0	48	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)			
6855	3980	1125714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hydrogenase-4 component C (EC 1.-.-.-)			
6856	3981	1492882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRISPR-associated RAMP Cmr2			
6857	3982	1113209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gamma-glutamyl-putrescine oxidase (EC1.4.3.-)			
6858	3983	1916701	0	1	0	0	0	2	0	0	0	0	24	0	0	26	0	1	0	6	1	0	FIGfam014588: Predicted regulator of CFA/I fimbriae			
6859	3984	1208435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted nicotinate-regulated transporter BH3254			
6860	3985	637617_Clostridium_DS480347.1|EDO61397.1	5	140	5	11	25	8	0	0	27	4	54	0	12	0	4	51	0	0	4	0	Protein gp8 [Bacteriophage A118]			
6861	3986	134597	0	0	0	0	10	0	0	0	0	0	0	46	93	0	0	0	0	2762	0	0	Iron siderophore sensor protein			
6862	3987	2177733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion transcriptional regulator HilC (= SirC)			
6863	3988	807199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Molybdenum cofactor biosynthesis protein MoaC			
6864	3989	451083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Superoxide dismutase SodM-like protein ChrF			
6865	3990	882118_Eggerthella_AP012211.1|BAK45602.1	10	3	4	1	6	6	0	3	2	8	2	1	22	0	3	19	0	13	2	0	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I			
6866	3991	121045_Bacteroides_JH114331.1|EEO50751.1	6	15	0	15	0	7	6	1	3	8	0	4	0	0	1	0	0	0	0	0	HemX protein, negative effector of steady-state concentration of glutamyl-tRNA reductase			
6867	3992	525834_Clostridiales_BAIL02000147.1_Clostridiales_bacterium_VE202-29_DNA,_contig:_VE202-29_contig00147,_whole_genome_shotgun_sequence|orf00072	1	5	1	4	26	7	1	0	4	3	2	0	0	0	6	0	0	0	4	0	Predicted regulator of mannoside utilization, LacI family			
6868	3993	1880441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asparaginyl-tRNA synthetase (EC 6.1.1.22)			
6869	3994	2184139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Taurine transport system permease protein TauC			
6870	3995	1250038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Menaquinone-cytochrome C reductase iron-sulfur subunit			
6871	3996	1983548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TonB-dependent receptor possibly related to N-acetylgalactosamine utilization			
6872	3997	1446854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Regulatory protein RecX			
6873	3998	1114818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Protein RcsF			
6874	3999	82485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Agglutination protein			
6875	4000	1104423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chorismate--pyruvate lyase (EC 4.1.3.40)			
6876	4001	831798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ribosomal subunit interface protein			
6877	4002	1437878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Indole-3-pyruvate decarboxylase (EC 4.1.1.74)			
6878	4003	716978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Clostridial MutS2-related protein			
6879	4004	1847486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FKBP-type peptidyl-prolyl cis-trans isomerase slpA (EC 5.2.1.8)			
6880	4005	214274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Integral membrane protein CcmA involved in cell shape determination			
6881	4006	895747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Conserved protein YghT, with nucleoside triphosphate hydrolase domain			
6882	4007	2247097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methionyl-tRNA synthetase (EC 6.1.1.10)			
6883	4008	1925302	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Major curlin subunit precursor CsgA			
6884	4009	1302812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative reductase (alkanesulfonate metabolism)			
6885	4010	1574812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator PA0739			
6886	4011	531577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unknown carbohydrate transporter from TRAP family, small transmembrane component UctM			
6887	4012	962059	0	0	0	0	0	1	0	0	0	0	30	0	0	11	0	0	0	0	0	0	PhnG protein			
6888	4013	1941695_Shigella_AERN01000094.1|EFW53184.1	1	3	0	0	0	24	0	0	0	0	311	0	0	1	1	0	0	0	0	0	Monoamine oxidase (1.4.3.4)			
6889	4014	1042239_Faecalibacterium_GG697153.2|EEU95826.1	1469	932	182	527	1364	122	643	566	740	1563	1	798	1823	1	325	358	83	475	255	2	Predicted regulator of ribose utilization, LacI family			
6890	4015	1506313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	YgjD/Kae1/Qri7 family, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA			
6891	4016	789524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	General secretion pathway protein E			
6892	4017	69192	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	13	0	0	0	0	Nudix dNTPase DR1025 (EC 3.6.1.-)			
6893	4018	968061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PlcB, ORFX, ORFP, ORFB, ORFA, ldh gene			
6894	4019	1346864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Periplasmic thiol:disulfide oxidoreductase DsbB, required for DsbA reoxidation			
6895	4020	963024	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Multiple antibiotic resistance protein MarA			
6896	4021	1600930	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcription termination protein NusB			
6897	4022	2224326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Iron binding protein IscA for iron-sulfur cluster assembly			
6898	4023	1236454	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	63	0	0	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) AsnH			
6899	4024	1727303_Ruminococcus_HF545616.1|CCO04177.1	18	213	15	35	1	0	0	60	0	0	0	122	124	0	120	0	0	2	0	0	ATPase YjeE, predicted to have essential role in cell wall biosynthesis			
6900	4025	759867	0	0	0	0	0	8	1	0	0	0	3	0	3	16	0	0	2	42	0	105	Electron transport complex protein RnfC			
6901	4026	1301789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AAA family ATPase, ESX-1 secretion system component Rv3868			
6902	4027	1470630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Response regulator SypE			
6903	4028	1075094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)			
6904	4029	1804073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator for fatty acid degradation FadR, GntR family			
6905	4030	2071413	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BlpT protein, fusion			
6906	4031	1258993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BH2577 unknown conserved protein in B. subtilis			
6907	4032	538021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sulfite reductase, dissimilatory-type gamma subunit (EC 1.8.99.3)			
6908	4033	2144108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Teicoplanin resistance associated membrane protein TcaA			
6909	4034	523541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted 2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase			
6910	4035	2173966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted L-arabinose ABC transport system, ATP-binding protein			
6911	4036	853969	0	2	0	6	1	6	0	0	21	0	370	3	5	661	0	0	13	3	4	0	FIG001721: Predicted N6-adenine-specific DNA methylase			
6912	4037	942543	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	4	7	0	0	Peptide chain release factor 3			
6913	4038	1298970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferulate-5-hydroxylase			
6914	4039	1438698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)			
6915	4040	1595792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arginine ABC transporter, permease protein ArtM			
6916	4041	1579045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrous oxide reductase maturation protein, outer-membrane lipoprotein NosL			
6917	4042	153578_Bacteroides_KE159459.1|EOS02322.1	3	7	6	24	2	5	0	0	5	8	5	9	14	9	17	4	0	0	4	0	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)			
6918	4043	1398462	0	0	0	0	0	0	0	0	0	0	0	5	0	0	56	21	0	38	0	0	Similar to Hydroxyacylglutathione hydrolase, but in an organism lacking glutathione biosynthesis			
6919	4044	810988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Folate biosynthesis protein PTPS-III, catalyzes a reaction that bypasses dihydroneopterin aldolase (FolB)			
6920	4045	1119815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted signal-transduction protein containing cAMP-binding and CBS domains			
6921	4046	2037617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	FIG009886: phosphoesterase			
6922	4047	500887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP-dependent RNA helicase YfmL			
6923	4048	1880440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)			
6924	4049	2172376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Na(+) H(+) antiporter subunit C			
6925	4050	2119616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIG006126: DNA helicase, restriction/modification system component YeeB			
6926	4051	1141709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-linked glycosylation glycosyltransferase PglG			
6927	4052	2059833	0	1	0	2	0	1	1	0	0	3	1	9	2	0	14	0	1	0	1	7	fructose sensor histidine kinase			
6928	4053	1460079	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipid-A-disaccharide synthase (EC 2.4.1.182)			
6929	4054	433820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flp pilus assembly protein TadB			
6930	4055	1469847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GlcNAc phosphomutase (EC 5.4.2.3)			
6931	4056	2067346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tRNA-guanine transglycosylase (EC 2.4.2.29)			
6932	4057	833994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	64	0	1	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)			
6933	4058	1223128	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	133	0	0	0	0	Inner membrane metabolite transport protein YhjE			
6934	4059	568207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing			
6935	4060	408054_Blautia_KE993425.1|ERI89051.1	305	176	835	73	493	1171	116	310	763	1393	155	118	1913	0	60	62	209	7292	426	952	Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily			
6936	4061	1199173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Adhesin of unknown specificity SdrC			
6937	4062	944705	0	0	6	0	2	1	0	0	3	0	52	0	0	498	0	0	0	29	28	0	Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)			
6938	4063	1123794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pirin-related protein, coexpressed with pyoverdine biosynthesis regulon			
6939	4064	982776	0	1	11	0	3	0	0	1	2	0	765	0	0	1876	0	0	0	240	54	0	Capsular polysaccharide export system periplasmic protein KpsD			
6940	4065	511676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MazG protein domain			
6941	4066	1601340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP-dependent RNA helicase RhlB			
6942	4067	1903620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferric vulnibactin receptor VuuA			
6943	4068	944892	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	Phage T7 exclusion protein associated hypothetical protein			
6944	4069	1600552	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Paraquat-inducible protein A			
6945	4070	2205862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alpha-related fimbriae minor subunit 1			
6946	4071	1138853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pyruvate oxidase [ubiquinone, cytochrome] (EC 1.2.2.2)			
6947	4072	1109483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DMSP demethylase (DmdA) (EC 2.1.2.10)			
6948	4073	2210551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Myo-inositol 2-dehydrogenase 2 (EC 1.1.1.18)			
6949	4074	1349471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arabinose-proton symporter			
6950	4075	1087347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UPF0265 protein YeeX			
6951	4076	936769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)			
6952	4077	1246327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Precorrin-2 oxidase (EC 1.3.1.76)			
6953	4078	2219412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c heme lyase subunit CcmH			
6954	4079	1299665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactate-responsive regulator LldR in Actinobacteria, GntR family			
6955	4080	2009240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aquaporin (Major Intrinsic Protein Family)			
6956	4081	1822588	0	3	0	1	0	132	0	0	0	0	0	0	0	0	0	0	0	41	0	0	Integron integrase IntI1			
6957	4082	1793575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional activator ToxR			
6958	4083	2050491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	1	2	Transcriptional repressor AdcR for Zn(2+)-responsive expression			
6959	4084	462880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p-cumic aldehyde dehydrogenase (CymC) [EC:1.2.1.3]			
6960	4085	24553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	polyhydroxyalkanoate granule-associated protein PhaI			
6961	4086	1629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA-binding protein H-NS			
6962	4087	1585991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hydrogen cyanide synthase HcnB			
6963	4088	328225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)			
6964	4089	1501433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)			
6965	4090	1108309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MSHA biogenesis protein MshP			
6966	4091	1087466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6-phosphofructokinase, eukaryotic type (EC 2.7.1.11)			
6967	4092	1330136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YabJ, a purine regulatory protein and member of the highly conserved YjgF family			
6968	4093	469506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hypothetical protein in AHQ biosynthetic operon			
6969	4094	944408	0	1	0	0	0	1	0	0	0	0	174	0	0	131	0	0	0	15	5	0	Putative HTH-type transcriptional regulator YdjF			
6970	4095	1947864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-glycerate 3-kinase (EC 2.7.1.31), plant type			
6971	4096	469408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Exoribonuclease II (EC 3.1.13.1)			
6972	4097	819028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrogenase (molybdenum-iron) beta chain (EC 1.18.6.1)			
6973	4098	475257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Methylamine utilization protein MauE			
6974	4099	1013828	0	26	0	0	0	0	0	0	2	0	0	113	2	0	0	0	0	12694	0	2	Preprotein translocase secY subunit (TC 3.A.5.1.1)			
6975	4100	702946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted L-arabinose isomerase (EC 5.3.1.4)			
6976	4101	1828335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)			
6977	4102	1173102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-aminoadipate-semialdehyde dehydrogenase large subunit (EC 1.2.1.31)			
6978	4103	1253075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sulfate adenylyltransferase, dissimilatory-type (EC 2.7.7.4)			
